Order_ID,Date,Region,City,Retailer_Type,Product,Category,Units_Sold,Price_per_Unit,Discount_%,Revenue,Cost_per_Unit,Profit,Promotion,Sales_Channel,Demand_Level,Profit_Margin_%,Season,Retailer_Tier,Promotion_Effectiveness,Stock_Risk_Level,Region_Market_Share_%,Repeat_Retailer,Price_Sensitivity,Growth_vs_Last_Month
14060,2024-09-16,East,Guwahati,Online,Minute Maid,Juice,428,25,0,10700.0,18.32,2859.05,No,Direct,Bulk,26.72,Monsoon,Bronze,Not Effective,High,25.3,Repeat,Premium Buyer,Increase
14061,2024-07-31,North,Lucknow,Supermarket,Fanta,Carbonated,457,30,5,13024.5,15.32,6023.47,Yes,Direct,Bulk,46.25,Monsoon,Gold,Effective,High,24.98,Repeat,Regular Buyer,Decrease
14062,2023-04-09,East,Bhubaneswar,Kirana,Maaza,Juice,145,25,15,3081.25,14.3,1008.42,No,Distributor,Medium,32.73,Summer,Silver,Not Effective,Low,25.3,Repeat,Discount Lover,Increase
14063,2024-04-02,South,Kochi,Supermarket,Coke,Carbonated,489,50,15,20782.5,27.15,7504.7,Yes,Distributor,Bulk,36.11,Summer,Gold,Effective,High,24.77,Repeat,Discount Lover,Increase
14064,2023-08-02,South,Kochi,Online,Sprite,Carbonated,11,40,10,396.0,21.47,159.88,Yes,Distributor,Low,40.37,Monsoon,Bronze,Not Effective,Low,24.77,Repeat,Discount Lover,Increase
14065,2024-11-30,East,Bhubaneswar,Kirana,Sprite,Carbonated,177,45,5,7566.75,26.96,2794.34,No,Direct,High,36.93,Winter,Silver,Not Effective,Medium,25.3,Repeat,Regular Buyer,Decrease
14066,2024-02-13,West,Surat,Supermarket,Fanta,Carbonated,210,45,10,8505.0,27.09,2816.21,No,Distributor,High,33.11,Winter,Gold,Not Effective,Medium,24.95,Repeat,Discount Lover,Decrease
14067,2023-05-31,North,Jaipur,Kirana,Minute Maid,Juice,29,30,15,739.5,19.61,170.85,No,Direct,Low,23.1,Summer,Silver,Not Effective,Low,24.98,Repeat,Discount Lover,Increase
14068,2024-03-07,East,Bhubaneswar,Online,Minute Maid,Juice,362,45,15,13846.5,29.75,3075.7,No,Direct,Bulk,22.21,Summer,Bronze,Not Effective,High,25.3,Repeat,Discount Lover,Decrease
14069,2023-11-10,North,Lucknow,Online,Coke,Carbonated,73,30,10,1971.0,15.51,839.05,No,Direct,Medium,42.57,Winter,Bronze,Not Effective,Low,24.98,Repeat,Discount Lover,Decrease
14070,2023-12-20,East,Bhubaneswar,Supermarket,Coke,Carbonated,193,20,5,3667.0,13.4,1080.13,No,Direct,High,29.46,Winter,Gold,Not Effective,Medium,25.3,Repeat,Regular Buyer,Increase
14071,2023-09-23,North,Chandigarh,Supermarket,Maaza,Juice,145,25,15,3081.25,12.7,1240.38,Yes,Distributor,Medium,40.26,Monsoon,Gold,Not Effective,Low,24.98,Repeat,Discount Lover,Decrease
14072,2024-06-27,West,Surat,Kirana,Coke,Carbonated,174,45,0,7830.0,30.89,2455.34,No,Distributor,High,31.36,Summer,Silver,Not Effective,Medium,24.95,Repeat,Premium Buyer,Decrease
14073,2024-03-09,West,Mumbai,Online,Maaza,Juice,236,20,15,4012.0,10.73,1480.3,No,Distributor,High,36.9,Summer,Bronze,Not Effective,Medium,24.95,Repeat,Discount Lover,Increase
14074,2024-06-14,South,Kochi,Kirana,Minute Maid,Juice,340,45,5,14535.0,32.84,3370.03,Yes,Distributor,Bulk,23.19,Summer,Silver,Effective,High,24.77,Repeat,Regular Buyer,Decrease
14075,2024-04-12,South,Kochi,Online,Limca,Carbonated,392,25,15,8330.0,18.29,1160.34,No,Distributor,Bulk,13.93,Summer,Bronze,Not Effective,High,24.77,Repeat,Discount Lover,Increase
14076,2023-01-11,East,Patna,Supermarket,Coke,Carbonated,12,25,5,285.0,14.05,116.39,Yes,Distributor,Low,40.84,Winter,Gold,Not Effective,Low,25.3,Repeat,Regular Buyer,No Data
14077,2024-08-19,West,Pune,Online,Fanta,Carbonated,138,25,10,3105.0,13.75,1207.57,No,Direct,Medium,38.89,Monsoon,Bronze,Not Effective,Low,24.95,Repeat,Discount Lover,Increase
14078,2023-11-02,North,Jaipur,Supermarket,Limca,Carbonated,267,40,15,9078.0,22.5,3070.76,No,Direct,High,33.83,Winter,Gold,Not Effective,Medium,24.98,Repeat,Discount Lover,Decrease
14079,2023-01-26,West,Ahmedabad,Online,Maaza,Juice,395,25,10,8887.5,19.53,1171.18,No,Direct,Bulk,13.18,Winter,Bronze,Not Effective,High,24.95,Repeat,Discount Lover,No Data
14080,2024-09-19,South,Bengaluru,Kirana,Minute Maid,Juice,84,35,10,2646.0,21.03,879.15,No,Distributor,Medium,33.23,Monsoon,Silver,Not Effective,Low,24.77,Repeat,Discount Lover,Decrease
14081,2023-11-25,North,Jaipur,Supermarket,Minute Maid,Juice,294,35,5,9775.5,26.86,1878.39,Yes,Direct,High,19.22,Winter,Gold,Effective,Medium,24.98,Repeat,Regular Buyer,Decrease
14082,2023-03-16,East,Guwahati,Kirana,Minute Maid,Juice,283,45,0,12735.0,24.05,5928.17,No,Direct,High,46.55,Summer,Silver,Not Effective,Medium,25.3,Repeat,Premium Buyer,Increase
14083,2024-12-20,North,Delhi,Supermarket,Minute Maid,Juice,384,25,5,9120.0,16.84,2652.9,No,Direct,Bulk,29.09,Winter,Gold,Not Effective,High,24.98,Repeat,Regular Buyer,Decrease
14084,2023-01-06,North,Delhi,Supermarket,Fanta,Carbonated,359,30,15,9154.5,22.3,1147.62,No,Distributor,Bulk,12.54,Winter,Gold,Not Effective,High,24.98,Repeat,Discount Lover,No Data
14085,2023-07-19,North,Delhi,Online,Limca,Carbonated,262,45,0,11790.0,30.84,3709.14,No,Direct,High,31.46,Monsoon,Bronze,Not Effective,Medium,24.98,Repeat,Premium Buyer,Decrease
14086,2024-11-14,East,Bhubaneswar,Kirana,Coke,Carbonated,117,35,5,3890.25,18.97,1671.25,No,Distributor,Medium,42.96,Winter,Silver,Not Effective,Low,25.3,Repeat,Regular Buyer,Increase
14087,2023-01-29,West,Surat,Kirana,Maaza,Juice,487,20,5,9253.0,15.12,1891.45,Yes,Direct,Bulk,20.44,Winter,Silver,Effective,High,24.95,Repeat,Regular Buyer,No Data
14088,2024-04-17,East,Patna,Kirana,Coke,Carbonated,240,40,0,9600.0,21.48,4445.34,No,Distributor,High,46.31,Summer,Silver,Not Effective,Medium,25.3,Repeat,Premium Buyer,Increase
14089,2023-07-07,East,Bhubaneswar,Supermarket,Sprite,Carbonated,187,30,10,5049.0,21.31,1063.16,No,Distributor,High,21.06,Monsoon,Gold,Not Effective,Medium,25.3,Repeat,Discount Lover,Increase
14090,2023-05-23,West,Pune,Supermarket,Maaza,Juice,425,25,10,9562.5,14.33,3472.3,No,Distributor,Bulk,36.31,Summer,Gold,Not Effective,High,24.95,Repeat,Discount Lover,Decrease
14091,2024-11-04,North,Chandigarh,Kirana,Limca,Carbonated,476,30,0,14280.0,19.8,4855.63,No,Distributor,Bulk,34.0,Winter,Silver,Not Effective,High,24.98,Repeat,Premium Buyer,Increase
14092,2024-01-30,North,Jaipur,Kirana,Limca,Carbonated,207,30,5,5899.5,16.01,2584.9,No,Distributor,High,43.82,Winter,Silver,Not Effective,Medium,24.98,Repeat,Regular Buyer,Increase
14093,2024-04-11,East,Guwahati,Supermarket,Sprite,Carbonated,158,30,5,4503.0,20.37,1285.16,No,Direct,High,28.54,Summer,Gold,Not Effective,Medium,25.3,Repeat,Regular Buyer,Decrease
14094,2023-05-12,North,Lucknow,Kirana,Limca,Carbonated,227,50,5,10782.5,31.74,3578.41,No,Distributor,High,33.19,Summer,Silver,Not Effective,Medium,24.98,Repeat,Regular Buyer,Decrease
14095,2024-03-17,West,Surat,Online,Limca,Carbonated,327,40,10,11772.0,29.23,2213.54,No,Direct,Bulk,18.8,Summer,Bronze,Not Effective,High,24.95,Repeat,Discount Lover,Increase
14096,2023-08-14,West,Mumbai,Supermarket,Maaza,Juice,342,50,10,15390.0,37.98,2399.2,No,Distributor,Bulk,15.59,Monsoon,Gold,Not Effective,High,24.95,Repeat,Discount Lover,Increase
14097,2024-08-21,North,Lucknow,Kirana,Sprite,Carbonated,26,45,5,1111.5,32.33,270.82,No,Direct,Low,24.37,Monsoon,Silver,Not Effective,Low,24.98,Repeat,Regular Buyer,Increase
14098,2023-08-18,West,Mumbai,Supermarket,Minute Maid,Juice,454,50,5,21565.0,30.15,7878.49,Yes,Distributor,Bulk,36.53,Monsoon,Gold,Effective,High,24.95,Repeat,Regular Buyer,Decrease
14099,2024-10-12,South,Hyderabad,Kirana,Maaza,Juice,144,45,5,6156.0,27.03,2263.4,No,Direct,Medium,36.77,Monsoon,Silver,Not Effective,Low,24.77,Repeat,Regular Buyer,Increase
14100,2023-06-06,North,Jaipur,Kirana,Coke,Carbonated,126,35,15,3748.5,26.12,457.61,Yes,Direct,Medium,12.21,Summer,Silver,Not Effective,Low,24.98,Repeat,Discount Lover,Decrease
14101,2023-01-12,South,Chennai,Supermarket,Coke,Carbonated,156,50,0,7800.0,29.9,3135.94,Yes,Direct,High,40.2,Winter,Gold,Not Effective,Medium,24.77,Repeat,Premium Buyer,No Data
14102,2024-02-09,West,Pune,Supermarket,Fanta,Carbonated,435,50,15,18487.5,32.48,4360.5,No,Direct,Bulk,23.59,Winter,Gold,Not Effective,High,24.95,Repeat,Discount Lover,Decrease
14103,2023-08-05,West,Surat,Online,Sprite,Carbonated,140,25,0,3500.0,19.13,821.28,No,Distributor,Medium,23.47,Monsoon,Bronze,Not Effective,Low,24.95,Repeat,Premium Buyer,Increase
14104,2023-08-30,West,Mumbai,Online,Minute Maid,Juice,80,50,0,4000.0,31.77,1458.26,No,Direct,Medium,36.46,Monsoon,Bronze,Not Effective,Low,24.95,Repeat,Premium Buyer,Decrease
14105,2023-01-22,North,Delhi,Supermarket,Maaza,Juice,210,40,15,7140.0,20.79,2773.82,No,Direct,High,38.85,Winter,Gold,Not Effective,Medium,24.98,Repeat,Discount Lover,No Data
14106,2024-08-28,West,Mumbai,Supermarket,Minute Maid,Juice,197,30,15,5023.5,19.87,1109.53,No,Direct,High,22.09,Monsoon,Gold,Not Effective,Medium,24.95,Repeat,Discount Lover,Decrease
14107,2023-03-17,East,Bhubaneswar,Kirana,Minute Maid,Juice,331,35,15,9847.25,20.44,3082.37,Yes,Distributor,Bulk,31.3,Summer,Silver,Effective,High,25.3,Repeat,Discount Lover,Increase
14108,2023-12-31,North,Jaipur,Online,Limca,Carbonated,465,25,0,11625.0,13.74,5237.66,No,Distributor,Bulk,45.06,Winter,Bronze,Not Effective,High,24.98,Repeat,Premium Buyer,Decrease
14109,2024-06-10,North,Delhi,Supermarket,Coke,Carbonated,42,20,15,714.0,10.86,257.94,No,Distributor,Low,36.13,Summer,Gold,Not Effective,Low,24.98,Repeat,Discount Lover,Decrease
14110,2023-09-04,South,Bengaluru,Kirana,Coke,Carbonated,144,50,15,6120.0,38.28,608.14,No,Distributor,Medium,9.94,Monsoon,Silver,Not Effective,Low,24.77,Repeat,Discount Lover,Decrease
14111,2023-02-03,East,Patna,Kirana,Sprite,Carbonated,468,20,10,8424.0,15.09,1361.36,No,Direct,Bulk,16.16,Winter,Silver,Not Effective,High,25.3,Repeat,Discount Lover,Decrease
14112,2024-07-10,South,Kochi,Kirana,Sprite,Carbonated,73,25,5,1733.75,13.05,781.38,No,Direct,Medium,45.07,Monsoon,Silver,Not Effective,Low,24.77,Repeat,Regular Buyer,Increase
14113,2023-08-17,East,Bhubaneswar,Supermarket,Coke,Carbonated,325,30,10,8775.0,18.68,2704.7,Yes,Direct,Bulk,30.82,Monsoon,Gold,Effective,High,25.3,Repeat,Discount Lover,Increase
14114,2023-03-31,North,Chandigarh,Kirana,Fanta,Carbonated,262,35,0,9170.0,27.04,2084.26,No,Distributor,High,22.73,Summer,Silver,Not Effective,Medium,24.98,Repeat,Premium Buyer,Decrease
14115,2024-07-04,North,Chandigarh,Supermarket,Sprite,Carbonated,364,50,0,18200.0,38.9,4040.56,Yes,Distributor,Bulk,22.2,Monsoon,Gold,Effective,High,24.98,Repeat,Premium Buyer,Decrease
14116,2023-08-27,West,Pune,Supermarket,Coke,Carbonated,328,30,0,9840.0,16.12,4551.92,No,Direct,Bulk,46.26,Monsoon,Gold,Not Effective,High,24.95,Repeat,Premium Buyer,Decrease
14117,2024-11-13,South,Chennai,Supermarket,Coke,Carbonated,141,45,0,6345.0,23.16,3078.98,Yes,Distributor,Medium,48.53,Winter,Gold,Not Effective,Low,24.77,Repeat,Premium Buyer,Decrease
14118,2023-06-21,East,Kolkata,Supermarket,Maaza,Juice,403,35,0,14105.0,18.52,6641.22,No,Direct,Bulk,47.08,Summer,Gold,Not Effective,High,25.3,Repeat,Premium Buyer,Decrease
14119,2024-12-06,West,Mumbai,Supermarket,Coke,Carbonated,49,20,5,931.0,13.07,290.44,No,Direct,Low,31.2,Winter,Gold,Not Effective,Low,24.95,Repeat,Regular Buyer,Decrease
14120,2023-01-31,North,Jaipur,Online,Coke,Carbonated,125,40,5,4750.0,26.09,1489.09,No,Direct,Medium,31.35,Winter,Bronze,Not Effective,Low,24.98,Repeat,Regular Buyer,No Data
14121,2023-02-24,West,Pune,Online,Limca,Carbonated,264,35,10,8316.0,23.09,2221.25,No,Direct,High,26.71,Winter,Bronze,Not Effective,Medium,24.95,Repeat,Discount Lover,Decrease
14122,2024-12-09,South,Bengaluru,Kirana,Fanta,Carbonated,200,45,5,8550.0,33.84,1781.69,No,Distributor,High,20.84,Winter,Silver,Not Effective,Medium,24.77,Repeat,Regular Buyer,Increase
14123,2023-06-14,North,Delhi,Supermarket,Maaza,Juice,70,40,15,2380.0,31.57,170.15,Yes,Direct,Medium,7.15,Summer,Gold,Not Effective,Low,24.98,Repeat,Discount Lover,Decrease
14124,2023-06-18,South,Kochi,Online,Maaza,Juice,57,25,5,1353.75,18.08,323.09,No,Distributor,Medium,23.87,Summer,Bronze,Not Effective,Low,24.77,Repeat,Regular Buyer,Increase
14125,2023-03-06,West,Mumbai,Online,Limca,Carbonated,17,45,0,765.0,28.28,284.23,No,Distributor,Low,37.15,Summer,Bronze,Not Effective,Low,24.95,Repeat,Premium Buyer,Increase
14126,2023-05-15,West,Ahmedabad,Online,Maaza,Juice,125,25,0,3125.0,19.19,726.28,Yes,Distributor,Medium,23.24,Summer,Bronze,Not Effective,Low,24.95,Repeat,Premium Buyer,Decrease
14127,2023-12-13,East,Bhubaneswar,Supermarket,Maaza,Juice,193,45,5,8250.75,23.92,3634.89,No,Distributor,High,44.06,Winter,Gold,Not Effective,Medium,25.3,Repeat,Regular Buyer,Increase
14128,2023-12-29,East,Guwahati,Kirana,Limca,Carbonated,88,30,10,2376.0,21.3,501.61,No,Direct,Medium,21.11,Winter,Silver,Not Effective,Low,25.3,Repeat,Discount Lover,Increase
14129,2023-10-21,West,Pune,Online,Fanta,Carbonated,280,35,10,8820.0,22.61,2488.93,No,Direct,High,28.22,Monsoon,Bronze,Not Effective,Medium,24.95,Repeat,Discount Lover,Increase
14130,2024-10-15,North,Delhi,Supermarket,Sprite,Carbonated,238,35,15,7080.5,19.0,2559.49,No,Direct,High,36.15,Monsoon,Gold,Not Effective,Medium,24.98,Repeat,Discount Lover,Decrease
14131,2023-07-04,North,Lucknow,Supermarket,Coke,Carbonated,350,20,5,6650.0,11.88,2493.04,Yes,Distributor,Bulk,37.49,Monsoon,Gold,Effective,High,24.98,Repeat,Regular Buyer,Increase
14132,2023-01-07,North,Jaipur,Supermarket,Maaza,Juice,17,20,5,323.0,14.22,81.19,No,Direct,Low,25.14,Winter,Gold,Not Effective,Low,24.98,Repeat,Regular Buyer,No Data
14133,2024-12-20,South,Kochi,Supermarket,Maaza,Juice,236,35,0,8260.0,22.53,2942.91,No,Distributor,High,35.63,Winter,Gold,Not Effective,Medium,24.77,Repeat,Premium Buyer,Increase
14134,2024-08-16,North,Delhi,Online,Fanta,Carbonated,75,35,15,2231.25,27.95,135.05,No,Direct,Medium,6.05,Monsoon,Bronze,Not Effective,Low,24.98,Repeat,Discount Lover,Increase
14135,2024-09-14,East,Patna,Online,Limca,Carbonated,152,25,5,3610.0,13.25,1596.43,No,Distributor,High,44.22,Monsoon,Bronze,Not Effective,Medium,25.3,Repeat,Regular Buyer,Decrease
14136,2023-05-31,North,Chandigarh,Kirana,Minute Maid,Juice,325,50,5,15437.5,33.17,4657.22,No,Distributor,Bulk,30.17,Summer,Silver,Not Effective,High,24.98,Repeat,Regular Buyer,Increase
14137,2024-01-18,South,Kochi,Online,Coke,Carbonated,436,45,15,16677.0,25.46,5575.67,No,Distributor,Bulk,33.43,Winter,Bronze,Not Effective,High,24.77,Repeat,Discount Lover,Decrease
14138,2024-10-22,North,Lucknow,Kirana,Limca,Carbonated,237,50,10,10665.0,37.33,1817.71,No,Direct,High,17.04,Monsoon,Silver,Not Effective,Medium,24.98,Repeat,Discount Lover,Decrease
14139,2023-11-19,East,Kolkata,Kirana,Minute Maid,Juice,199,45,15,7611.75,32.61,1122.01,Yes,Distributor,High,14.74,Winter,Silver,Not Effective,Medium,25.3,Repeat,Discount Lover,Increase
14140,2024-08-05,South,Chennai,Kirana,Maaza,Juice,241,35,10,7591.5,20.2,2722.69,No,Direct,High,35.86,Monsoon,Silver,Not Effective,Medium,24.77,Repeat,Discount Lover,Increase
14141,2023-08-21,West,Ahmedabad,Kirana,Limca,Carbonated,316,50,5,15010.0,30.14,5487.12,No,Distributor,Bulk,36.56,Monsoon,Silver,Not Effective,High,24.95,Repeat,Regular Buyer,Increase
14142,2023-01-05,North,Chandigarh,Online,Limca,Carbonated,398,40,15,13532.0,24.87,3633.73,No,Direct,Bulk,26.85,Winter,Bronze,Not Effective,High,24.98,Repeat,Discount Lover,No Data
14143,2024-03-18,East,Patna,Online,Maaza,Juice,87,25,10,1957.5,17.35,447.73,Yes,Distributor,Medium,22.87,Summer,Bronze,Not Effective,Low,25.3,Repeat,Discount Lover,Increase
14144,2024-04-26,East,Patna,Online,Limca,Carbonated,452,30,15,11526.0,21.28,1905.64,Yes,Direct,Bulk,16.53,Summer,Bronze,Effective,High,25.3,Repeat,Discount Lover,Increase
14145,2024-01-30,North,Delhi,Online,Limca,Carbonated,369,30,5,10516.5,17.26,4147.08,No,Distributor,Bulk,39.43,Winter,Bronze,Not Effective,High,24.98,Repeat,Regular Buyer,Increase
14146,2024-10-12,North,Lucknow,Kirana,Limca,Carbonated,350,50,10,15750.0,32.91,4229.92,No,Distributor,Bulk,26.86,Monsoon,Silver,Not Effective,High,24.98,Repeat,Discount Lover,Decrease
14147,2023-02-23,North,Jaipur,Kirana,Maaza,Juice,449,25,0,11225.0,14.72,4613.74,Yes,Direct,Bulk,41.1,Winter,Silver,Effective,High,24.98,Repeat,Premium Buyer,Increase
14148,2023-09-05,South,Kochi,Kirana,Limca,Carbonated,53,45,15,2027.25,33.9,230.31,Yes,Distributor,Medium,11.36,Monsoon,Silver,Not Effective,Low,24.77,Repeat,Discount Lover,Increase
14149,2023-03-04,West,Mumbai,Kirana,Limca,Carbonated,36,45,0,1620.0,25.46,703.43,Yes,Distributor,Low,43.42,Summer,Silver,Not Effective,Low,24.95,Repeat,Premium Buyer,Increase
14150,2023-02-04,South,Hyderabad,Kirana,Maaza,Juice,180,30,15,4590.0,20.85,837.06,No,Direct,High,18.24,Winter,Silver,Not Effective,Medium,24.77,Repeat,Discount Lover,Increase
14151,2023-02-25,West,Surat,Online,Fanta,Carbonated,284,30,5,8094.0,18.23,2915.69,No,Direct,High,36.02,Winter,Bronze,Not Effective,Medium,24.95,Repeat,Regular Buyer,Increase
14152,2023-06-19,West,Pune,Kirana,Maaza,Juice,228,30,10,6156.0,23.85,718.06,No,Direct,High,11.66,Summer,Silver,Not Effective,Medium,24.95,Repeat,Discount Lover,Increase
14153,2023-12-21,East,Kolkata,Kirana,Sprite,Carbonated,219,30,0,6570.0,18.65,2485.02,No,Direct,High,37.82,Winter,Silver,Not Effective,Medium,25.3,Repeat,Premium Buyer,Decrease
14154,2024-03-07,East,Kolkata,Online,Sprite,Carbonated,370,25,15,7862.5,14.7,2424.84,No,Direct,Bulk,30.84,Summer,Bronze,Not Effective,High,25.3,Repeat,Discount Lover,Increase
14155,2024-05-03,East,Guwahati,Online,Coke,Carbonated,132,45,10,5346.0,32.28,1085.23,No,Direct,Medium,20.3,Summer,Bronze,Not Effective,Low,25.3,Repeat,Discount Lover,Decrease
14156,2023-01-20,East,Patna,Online,Minute Maid,Juice,384,50,5,18240.0,33.32,5444.76,No,Distributor,Bulk,29.85,Winter,Bronze,Not Effective,High,25.3,Repeat,Regular Buyer,No Data
14157,2024-03-27,West,Pune,Online,Limca,Carbonated,304,35,5,10108.0,17.66,4738.29,Yes,Distributor,Bulk,46.88,Summer,Bronze,Effective,High,24.95,Repeat,Regular Buyer,Increase
14158,2023-09-21,South,Kochi,Kirana,Limca,Carbonated,206,40,10,7416.0,26.33,1991.85,No,Direct,High,26.86,Monsoon,Silver,Not Effective,Medium,24.77,Repeat,Discount Lover,Increase
14159,2024-11-04,North,Lucknow,Supermarket,Sprite,Carbonated,56,40,15,1904.0,30.27,208.77,No,Direct,Medium,10.96,Winter,Gold,Not Effective,Low,24.98,Repeat,Discount Lover,Increase
14160,2023-01-27,South,Chennai,Supermarket,Coke,Carbonated,216,20,10,3888.0,11.64,1372.94,No,Direct,High,35.31,Winter,Gold,Not Effective,Medium,24.77,Repeat,Discount Lover,No Data
14161,2024-11-02,West,Mumbai,Supermarket,Sprite,Carbonated,459,50,0,22950.0,38.89,5101.4,Yes,Distributor,Bulk,22.23,Winter,Gold,Effective,High,24.95,Repeat,Premium Buyer,Decrease
14162,2024-06-28,North,Jaipur,Kirana,Coke,Carbonated,75,25,15,1593.75,18.11,235.62,No,Distributor,Medium,14.78,Summer,Silver,Not Effective,Low,24.98,Repeat,Discount Lover,Decrease
14163,2023-03-24,North,Jaipur,Supermarket,Coke,Carbonated,340,45,0,15300.0,31.25,4675.43,No,Direct,Bulk,30.56,Summer,Gold,Not Effective,High,24.98,Repeat,Premium Buyer,Decrease
14164,2024-06-22,South,Hyderabad,Kirana,Limca,Carbonated,311,20,10,5598.0,12.75,1633.94,Yes,Direct,Bulk,29.19,Summer,Silver,Effective,High,24.77,Repeat,Discount Lover,Increase
14165,2024-04-14,South,Bengaluru,Supermarket,Coke,Carbonated,472,40,5,17936.0,20.2,8399.47,No,Direct,Bulk,46.83,Summer,Gold,Not Effective,High,24.77,Repeat,Regular Buyer,Increase
14166,2023-02-06,East,Patna,Kirana,Sprite,Carbonated,98,20,10,1764.0,12.95,495.01,No,Direct,Medium,28.06,Winter,Silver,Not Effective,Low,25.3,Repeat,Discount Lover,Decrease
14167,2024-09-08,North,Delhi,Kirana,Fanta,Carbonated,439,20,5,8341.0,11.31,3376.25,Yes,Direct,Bulk,40.48,Monsoon,Silver,Effective,High,24.98,Repeat,Regular Buyer,Decrease
14168,2024-06-05,South,Hyderabad,Kirana,Coke,Carbonated,291,45,0,13095.0,33.16,3446.19,Yes,Distributor,High,26.32,Summer,Silver,Effective,Medium,24.77,Repeat,Premium Buyer,Increase
14169,2024-11-23,South,Chennai,Supermarket,Minute Maid,Juice,242,25,15,5142.5,19.07,528.24,No,Distributor,High,10.27,Winter,Gold,Not Effective,Medium,24.77,Repeat,Discount Lover,Decrease
14170,2024-11-11,North,Jaipur,Supermarket,Minute Maid,Juice,295,25,15,6268.75,13.86,2179.49,No,Direct,High,34.77,Winter,Gold,Not Effective,Medium,24.98,Repeat,Discount Lover,Increase
14171,2024-06-17,East,Bhubaneswar,Supermarket,Minute Maid,Juice,10,35,5,332.5,26.06,71.85,No,Distributor,Low,21.61,Summer,Gold,Not Effective,Low,25.3,Repeat,Regular Buyer,Increase
14172,2023-04-11,East,Patna,Online,Coke,Carbonated,13,50,10,585.0,37.42,98.56,Yes,Distributor,Low,16.85,Summer,Bronze,Not Effective,Low,25.3,Repeat,Discount Lover,Increase
14173,2024-01-06,West,Mumbai,Online,Limca,Carbonated,216,35,0,7560.0,23.1,2571.02,Yes,Distributor,High,34.01,Winter,Bronze,Not Effective,Medium,24.95,Repeat,Premium Buyer,Decrease
14174,2024-10-03,East,Kolkata,Supermarket,Sprite,Carbonated,433,35,10,13639.5,18.92,5446.68,No,Distributor,Bulk,39.93,Monsoon,Gold,Not Effective,High,25.3,Repeat,Discount Lover,Increase
14175,2023-09-09,North,Jaipur,Supermarket,Minute Maid,Juice,172,50,5,8170.0,35.82,2008.52,No,Distributor,High,24.58,Monsoon,Gold,Not Effective,Medium,24.98,Repeat,Regular Buyer,Increase
14176,2023-07-13,East,Guwahati,Online,Sprite,Carbonated,141,20,5,2679.0,14.72,603.41,No,Direct,Medium,22.52,Monsoon,Bronze,Not Effective,Low,25.3,Repeat,Regular Buyer,Increase
14177,2023-05-07,West,Ahmedabad,Online,Sprite,Carbonated,327,35,5,10872.75,27.4,1911.69,No,Distributor,Bulk,17.58,Summer,Bronze,Not Effective,High,24.95,Repeat,Regular Buyer,Increase
14178,2023-10-29,West,Surat,Supermarket,Sprite,Carbonated,114,45,5,4873.5,23.96,2141.78,Yes,Distributor,Medium,43.95,Monsoon,Gold,Not Effective,Low,24.95,Repeat,Regular Buyer,Decrease
14179,2023-07-26,West,Ahmedabad,Online,Fanta,Carbonated,351,20,0,7020.0,15.47,1588.38,No,Distributor,Bulk,22.63,Monsoon,Bronze,Not Effective,High,24.95,Repeat,Premium Buyer,Decrease
14180,2024-05-16,South,Chennai,Supermarket,Sprite,Carbonated,122,30,0,3660.0,19.23,1313.93,Yes,Direct,Medium,35.9,Summer,Gold,Not Effective,Low,24.77,Repeat,Premium Buyer,Increase
14181,2023-06-30,East,Patna,Online,Minute Maid,Juice,486,25,5,11542.5,14.43,4527.44,No,Direct,Bulk,39.22,Summer,Bronze,Not Effective,High,25.3,Repeat,Regular Buyer,Increase
14182,2024-09-26,North,Jaipur,Supermarket,Coke,Carbonated,166,50,0,8300.0,27.64,3712.33,Yes,Direct,High,44.73,Monsoon,Gold,Not Effective,Medium,24.98,Repeat,Premium Buyer,Increase
